group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
encode_array,small_248_65535,bijou64,5402.5,5560.6,5657.2,6494.9,7814.6,5457.5,257.2,5426.7,5497.0,60.9,0.0471,5324.1,7918.6
encode_array,small_248_65535,varu64,7221.9,8190.4,9103.9,11102.0,12457.1,7519.7,793.0,7416.1,7635.5,322.1,0.1055,7085.2,12612.8
encode_array,small_248_65535,vu128,2719.8,2757.0,2780.7,2902.0,3006.9,2726.2,41.5,2720.8,2732.3,31.3,0.0152,2668.2,3022.8
encode_array,small_248_65535,vu64,4477.2,4669.5,4960.2,5249.8,5675.8,4537.2,179.8,4513.9,4563.5,78.7,0.0396,4417.8,5728.1
encode_array,medium_64k_4G,bijou64,5433.5,5545.2,5638.4,6163.9,6285.7,5463.9,136.2,5446.5,5483.9,77.2,0.0249,5310.6,6288.0
encode_array,medium_64k_4G,varu64,10028.7,12520.8,12585.1,16314.2,18024.8,10703.7,1280.6,10534.9,10887.6,1208.3,0.1196,9795.7,18219.8
encode_array,medium_64k_4G,vu128,5668.1,5975.4,6452.9,7366.1,7782.8,5775.2,310.3,5735.2,5820.6,126.1,0.0537,5575.0,7851.4
encode_array,medium_64k_4G,vu64,4470.9,4591.1,4815.3,5058.6,5131.0,4507.2,121.9,4491.6,4525.1,28.4,0.0270,4421.8,5137.1
encode_array,large_above_4G,bijou64,5456.2,5536.3,5604.9,5916.8,6139.3,5472.6,99.0,5459.8,5487.1,58.0,0.0181,5323.9,6186.8
encode_array,large_above_4G,varu64,18023.2,18529.4,18795.4,19547.5,24070.9,18142.3,592.1,18074.3,18235.4,209.6,0.0326,17746.5,25191.0
encode_array,large_above_4G,vu128,5378.3,5764.5,6156.4,6573.7,6770.6,5496.6,280.2,5459.4,5536.7,163.0,0.0510,5300.9,6778.4
encode_array,large_above_4G,vu64,4485.0,5038.2,5183.7,5636.2,6072.0,4606.2,276.3,4569.9,4646.4,148.8,0.0600,4419.6,6172.1
encode_array,boundary,bijou64,5150.1,5214.8,5244.4,5560.5,5963.1,5169.9,92.0,5158.7,5183.9,38.2,0.0178,5078.3,5978.7
encode_array,boundary,varu64,12139.5,13017.5,13509.5,14932.3,15290.1,12341.2,601.1,12262.2,12428.1,368.3,0.0487,11847.5,15364.6
encode_array,boundary,vu128,3743.8,3920.5,4007.3,4255.2,5459.5,3792.6,177.2,3771.2,3819.9,53.9,0.0467,3681.1,5705.5
encode_array,boundary,vu64,4481.2,4724.7,5050.8,5549.2,5805.7,4558.1,218.5,4529.8,4590.2,75.2,0.0479,4418.0,5847.6
encode_array,uniform_random,bijou64,5406.2,5540.2,5650.3,5841.5,5898.1,5438.4,100.1,5425.2,5452.7,61.3,0.0184,5303.5,5909.2
encode_array,uniform_random,varu64,17985.5,19089.2,21574.3,29830.4,32219.3,18532.5,1946.8,18286.6,18823.6,267.4,0.1050,17748.7,32781.0
encode_array,uniform_random,vu128,5359.4,5481.7,5650.9,6118.4,6306.9,5405.6,152.6,5386.2,5428.0,45.7,0.0282,5303.9,6319.6
encode_array,uniform_random,vu64,4474.3,4699.4,4964.3,5154.9,5281.8,4529.2,155.2,4508.8,4551.4,43.9,0.0343,4418.8,5288.4
encoded_size,tiny_0_247,bijou64,904.4,1027.5,1119.8,1205.9,1234.7,936.9,69.6,927.6,946.8,43.6,0.0743,887.5,1236.4
encoded_size,tiny_0_247,varu64,907.2,974.8,1051.0,1405.2,1757.7,934.4,97.5,922.3,949.2,27.6,0.1044,890.1,1788.6
encoded_size,tiny_0_247,vu64,4465.4,4592.9,4777.1,5175.3,6003.4,4512.0,170.9,4491.0,4537.9,40.4,0.0379,4419.5,6170.8
encoded_size,small_248_65535,bijou64,5429.2,5703.9,6118.2,6924.6,6987.1,5521.0,288.1,5483.4,5563.0,90.1,0.0522,5336.1,6997.1
encoded_size,small_248_65535,varu64,1805.2,1845.8,1885.6,2144.6,2233.6,1818.7,58.5,1811.2,1827.4,31.9,0.0322,1771.3,2248.1
encoded_size,small_248_65535,vu64,4474.5,4510.9,4523.6,4913.8,5503.1,4485.5,100.3,4473.9,4501.2,33.2,0.0224,4429.1,5631.7
encoded_size,medium_64k_4G,bijou64,5474.9,5943.0,6271.7,7338.2,9099.2,5603.2,443.4,5547.6,5669.3,87.1,0.0791,5312.7,9336.7
encoded_size,medium_64k_4G,varu64,2765.6,2832.4,2910.5,3074.1,3176.3,2782.4,64.1,2774.1,2791.8,32.0,0.0230,2727.0,3191.5
encoded_size,medium_64k_4G,vu64,4473.8,4645.3,4741.8,4921.5,5264.2,4510.7,112.7,4496.1,4527.4,47.4,0.0250,4417.8,5346.8
encoded_size,large_above_4G,bijou64,5524.1,5636.5,5743.3,5981.3,6362.2,5545.2,116.8,5530.0,5562.2,73.5,0.0211,5310.2,6408.9
encoded_size,large_above_4G,varu64,4964.8,5116.7,5251.0,5574.1,6165.4,5003.2,150.2,4984.2,5025.7,61.4,0.0300,4870.3,6288.9
encoded_size,large_above_4G,vu64,4478.5,4613.2,4795.4,5074.9,5996.0,4526.9,172.8,4505.6,4552.8,62.5,0.0382,4419.8,6219.8
encoded_size,boundary,bijou64,4881.9,5073.7,5235.0,5733.7,5760.4,4930.9,157.5,4910.5,4953.9,58.9,0.0319,4814.6,5765.4
encoded_size,boundary,varu64,3290.8,3434.1,3569.0,3872.5,4232.6,3324.1,138.4,3306.1,3344.3,112.0,0.0416,3151.9,4301.4
encoded_size,boundary,vu64,4477.2,4588.2,4748.6,5029.9,5886.6,4519.2,158.2,4499.8,4543.3,36.4,0.0350,4417.7,5937.0
encoded_size,uniform_random,bijou64,5416.8,5878.1,6424.6,6667.7,7226.6,5536.6,329.6,5493.1,5584.1,107.2,0.0595,5301.5,7235.7
encoded_size,uniform_random,varu64,4964.1,5322.5,5737.1,6109.2,6367.9,5046.2,248.6,5013.8,5082.3,74.4,0.0493,4898.5,6403.3
encoded_size,uniform_random,vu64,4463.4,4521.7,4707.9,4990.8,5188.7,4488.3,105.1,4474.9,4504.0,33.6,0.0234,4417.5,5195.7
stream_decode,tiny_0_247,bijou64,8896.5,9030.0,9095.8,9457.5,9969.7,7772.9,1318.1,7589.5,7954.1,2637.4,0.1696,6228.1,10086.1
stream_decode,tiny_0_247,leb128,6975.6,7463.7,8143.9,8555.9,9122.6,7079.7,419.3,7024.0,7140.3,327.1,0.0592,6611.5,9222.7
